nodenumber     x-coordinate     y-coordinate     z-coordinate       wall-shear     x-wall-shear     y-wall-shear     z-wall-shear 
      1866  4.484624599E-03  1.246144235E-03  1.683090099E-02  3.495376718E-01  1.419805203E-01 -8.626719534E-02  3.072426199E-01 
      1867 -4.417354674E-04  5.204547295E-04  1.683169254E-02  3.061246915E-01  1.198977529E-01 -3.499164196E-02  2.794465580E-01 
      1868 -3.988398056E-05 -2.187260970E-03  1.683335575E-02  3.146804131E-01  1.628439896E-01 -4.184033251E-02  2.656854494E-01 
      1869  4.892935985E-03  7.152402145E-04  1.684203991E-02  3.629852205E-01  1.362931318E-01 -8.258100185E-02  3.258803908E-01 
      1870  5.243915330E-03 -3.761800706E-04  1.684477695E-02  3.882874416E-01  1.297014501E-01 -6.487227303E-02  3.598681026E-01 
      1871  1.114354187E-03  2.013608551E-03  1.684466251E-02  2.991356102E-01  1.334055184E-01 -3.047148709E-02  2.659404706E-01 
      1872  5.274210227E-03 -8.510651397E-04  1.685111507E-02  3.954142567E-01  1.280620189E-01 -5.002056879E-02  3.705007787E-01 
      1873 -4.824262193E-04 -1.117559128E-03  1.688308415E-02  3.171526647E-01  1.314549303E-01 -5.238873371E-02  2.837402100E-01 
      1874  4.868182890E-03 -2.241634952E-03  1.688744434E-02  4.090154804E-01  1.236910932E-01  1.303223829E-02  3.891952082E-01 
      1875  2.738310706E-03  2.057958701E-03  1.688961300E-02  3.578927165E-01  1.825708689E-01 -7.811463737E-02  2.976308027E-01 
      1876 -1.297576936E-04  1.077139190E-03  1.689607510E-02  3.101379444E-01  1.329463235E-01 -3.032281609E-02  2.784501599E-01 
      1877  4.336324898E-03 -2.763147485E-03  1.689974293E-02  4.161835753E-01  1.265314572E-01  3.558076352E-02  3.946735687E-01 
      1878  1.523526383E-03 -3.126827627E-03  1.689994320E-02  3.780372325E-01  1.872327997E-01 -4.795506282E-02  3.247043790E-01 
      1879  4.204505643E-03  1.486394476E-03  1.690087780E-02  3.521911117E-01  1.561530596E-01 -8.786869208E-02  3.029912641E-01 
      1880  1.266035174E-04  1.377861831E-03  1.690728243E-02  3.104788913E-01  1.353758700E-01 -2.515794940E-02  2.781496804E-01 
      1881 -5.024026275E-04  1.259699524E-04  1.690994534E-02  3.114176734E-01  1.188931298E-01 -3.920207608E-02  2.851046604E-01 
      1882  2.651839859E-03 -3.349840085E-03  1.691896519E-02  3.601123692E-01  1.365634163E-01 -1.813146743E-02  3.324938315E-01 
      1883  1.489868473E-03  2.077426532E-03  1.694636235E-02  3.100541811E-01  1.440269500E-01 -4.062025048E-02  2.714730030E-01 
      1884  5.226475010E-03 -1.541850759E-03  1.695284352E-02  4.070268216E-01  1.296723840E-01 -2.774437094E-02  3.845014971E-01 
      1885  5.203875789E-03  4.470089290E-05  1.695685849E-02  3.801101790E-01  1.358619692E-01 -7.430596999E-02  3.468351358E-01 
      1886  3.743482291E-03 -3.133558899E-03  1.696264538E-02  3.917969277E-01  1.212074050E-01  2.475080595E-02  3.716733050E-01 
      1887 -5.176276214E-04 -2.932539125E-04  1.696592221E-02  3.182830371E-01  1.232088071E-01 -4.453291714E-02  2.900143381E-01 
      1888 -4.968812404E-04 -6.965103480E-04  1.697938428E-02  3.233287753E-01  1.289575446E-01 -4.975399311E-02  2.922547072E-01 
      1889  8.452065392E-04 -2.815564766E-03  1.698979268E-02  3.880271036E-01  2.117940423E-01 -5.381820973E-02  3.204376652E-01 
      1890  2.330527655E-03  2.093316416E-03  1.699586568E-02  3.492316357E-01  1.756897740E-01 -6.770459310E-02  2.940066805E-01 
      1891  3.812790098E-03  1.701420507E-03  1.699954495E-02  3.689087445E-01  1.766611391E-01 -8.697117932E-02  3.117846005E-01 
      1892 -1.913841905E-04 -1.829639283E-03  1.700312314E-02  3.229244060E-01  1.528199134E-01 -5.120623048E-02  2.796297276E-01 
      1893  4.735643612E-03  1.019887138E-03  1.702806363E-02  3.602955980E-01  1.461189053E-01 -8.613965180E-02  3.175403055E-01 
      1894  2.602416401E-04 -2.389349574E-03  1.702932439E-02  3.588402128E-01  1.922883603E-01 -5.010564695E-02  2.984422198E-01 
      1895  4.883596533E-04  1.630864221E-03  1.703895268E-02  3.045872298E-01  1.291512024E-01 -2.009683835E-02  2.750648325E-01 
      1896 -2.255023378E-04  7.801420463E-04  1.705189595E-02  3.135864885E-01  1.272635531E-01 -3.205615602E-02  2.847168558E-01 
      1897  1.903293462E-03 -3.237762128E-03  1.705860219E-02  3.775854386E-01  1.738500248E-01 -4.214374927E-02  3.323069375E-01 
      1898  1.893883318E-03  2.091348747E-03  1.706807599E-02  3.293299281E-01  1.599488777E-01 -5.238182332E-02  2.829202618E-01 
      1899  4.651561958E-03 -2.543808343E-03  1.708117375E-02  4.396568915E-01  1.385025753E-01  2.291065167E-02  4.164333349E-01 
      1900  3.054713871E-03 -3.333458344E-03  1.709652028E-02  3.828326629E-01  1.358997595E-01 -4.135372348E-03  3.576295267E-01 
      1901  5.104198698E-03  4.545111276E-04  1.710021863E-02  3.700252223E-01  1.447401431E-01 -7.992213976E-02  3.307849867E-01 
      1902  5.122554069E-03 -1.964409564E-03  1.711504064E-02  4.195028442E-01  1.354275153E-01 -1.512890833E-02  3.963932961E-01 
      1903  3.405290289E-03  1.862081497E-03  1.711686597E-02  3.791611019E-01  1.924240145E-01 -8.460185780E-02  3.154158340E-01 
      1904  8.561032225E-04  1.823775020E-03  1.712913022E-02  2.981850773E-01  1.274312102E-01 -2.663779432E-02  2.681555190E-01 
      1905  4.068374350E-03 -2.973057888E-03  1.713720212E-02  4.388646919E-01  1.365437618E-01  3.257492703E-02  4.156951462E-01 
      1906 -2.930185338E-04 -1.409264155E-03  1.714470563E-02  3.379777287E-01  1.496817395E-01 -5.709857396E-02  2.974918477E-01 
      1907  5.370984809E-03 -1.185041722E-03  1.715854345E-02  4.033403583E-01  1.392070642E-01 -5.198550590E-02  3.745760821E-01 
      1908 -3.229248677E-04  3.900478966E-04  1.717198835E-02  3.173052289E-01  1.250325852E-01 -3.328485377E-02  2.896698339E-01 
      1909  1.194749412E-03 -2.967122219E-03  1.717573247E-02  3.936534640E-01  2.039101751E-01 -5.837272631E-02  3.314077998E-01 
      1910  5.389854687E-03 -6.869058935E-04  1.717572866E-02  3.995165262E-01  1.446868876E-01 -6.699480910E-02  3.660518712E-01 
      1911  5.694502863E-04 -2.588712577E-03  1.721547399E-02  3.853804784E-01  2.062931250E-01 -5.856747968E-02  3.199725208E-01 
      1912  1.193569121E-03  1.933745714E-03  1.721538053E-02  3.051191459E-01  1.377072282E-01 -3.481709136E-02  2.699672893E-01 
      1913  2.026597879E-05  1.046901872E-03  1.721641241E-02  3.202530124E-01  1.329839309E-01 -2.663915451E-02  2.900662994E-01 
      1914  5.292190118E-05 -2.074709752E-03  1.722424017E-02  3.503477640E-01  1.775762292E-01 -5.491656914E-02  2.966478308E-01 
      1915  3.000131511E-03  1.959698770E-03  1.723578153E-02  3.798701963E-01  1.993566056E-01 -8.131890154E-02  3.129069727E-01 
      1916  2.292426589E-03 -3.324715970E-03  1.723971397E-02  3.799427379E-01  1.600426164E-01 -3.387098977E-02  3.426774628E-01 
      1917  3.457175896E-03 -3.252162849E-03  1.724718367E-02  4.156151205E-01  1.389139592E-01  4.694064171E-03  3.913387262E-01 
      1918  4.477923129E-03  1.310206118E-03  1.725055777E-02  3.646734779E-01  1.622923494E-01 -8.450858413E-02  3.148765694E-01 
      1919  4.958156821E-03  8.043324733E-04  1.725345884E-02  3.600726531E-01  1.508983511E-01 -8.245931029E-02  3.160543217E-01 
      1920  5.382829445E-03 -2.675742634E-04  1.726276289E-02  3.843545783E-01  1.458568224E-01 -7.499782761E-02  3.473668691E-01 
      1921 -3.668244059E-04 -1.091908343E-05  1.726394163E-02  3.250345742E-01  1.282467561E-01 -3.900256257E-02  2.960479105E-01 
      1922  4.947683569E-03 -2.299908270E-03  1.727251326E-02  4.442142229E-01  1.454063230E-01 -3.253307824E-03  4.192740512E-01 
      1923 -3.326913276E-04 -9.923814410E-04  1.727274405E-02  3.454059974E-01  1.448207805E-01 -5.781886915E-02  3.081288887E-01 
      1924  4.386430949E-03 -2.795432700E-03  1.730684553E-02  4.734531298E-01  1.544818093E-01  2.801924871E-02  4.465794106E-01 
      1925  1.551652267E-03  1.995429491E-03  1.731411253E-02  3.177970567E-01  1.509988436E-01 -4.266268854E-02  2.762914370E-01 
      1926  5.339408651E-03 -1.642881710E-03  1.732400023E-02  4.132787314E-01  1.452618028E-01 -4.594848374E-02  3.835478085E-01 
      1927  2.581823472E-03  2.012935972E-03  1.733270155E-02  3.701700926E-01  1.952858149E-01 -7.415130695E-02  3.055351560E-01 
      1928  6.681447943E-04  1.635295350E-03  1.735070120E-02  2.996702950E-01  1.266038092E-01 -2.641035772E-02  2.701183292E-01 
      1929  3.450313672E-04  1.346767132E-03  1.735348784E-02  3.150329894E-01  1.310163959E-01 -2.362652851E-02  2.854707433E-01 
      1930 -3.399086458E-04 -5.227499853E-04  1.737260901E-02  3.401295744E-01  1.364243156E-01 -5.073002802E-02  3.073138229E-01 
      1931  5.310058846E-03  1.774511720E-04  1.737468611E-02  3.703854437E-01  1.500651492E-01 -7.980681077E-02  3.288321232E-01 
      1932  3.800584258E-03 -3.138780981E-03  1.737819945E-02  4.512586548E-01  1.459008859E-01  1.525538385E-02  4.264366398E-01 
      1933 -7.880392300E-05 -1.705206356E-03  1.738976752E-02  3.555724666E-01  1.670812580E-01 -6.161404906E-02  3.075627634E-01 
      1934  2.205863104E-03  2.024370766E-03  1.740005194E-02  3.511420207E-01  1.802737343E-01 -6.335544650E-02  2.945269395E-01 
      1935  9.016287159E-04 -2.759985578E-03  1.740416991E-02  4.040431828E-01  2.138934245E-01 -6.393341753E-02  3.365443197E-01 
      1936 -1.046653067E-04  6.834054318E-04  1.740881430E-02  3.190956607E-01  1.283881551E-01 -2.723129324E-02  2.907845383E-01 
      1937  3.406649394E-04 -2.302757849E-03  1.742355620E-02  3.828899764E-01  1.993604507E-01 -6.441292922E-02  3.202753787E-01 
      1938  1.600495295E-03 -3.123076587E-03  1.743031585E-02  3.984091203E-01  1.952837370E-01 -5.432008361E-02  3.429198590E-01 
      1939  1.973169897E-03 -3.251649296E-03  1.744645011E-02  3.950787022E-01  1.819667999E-01 -4.635510926E-02  3.474255729E-01 
      1940  4.751200902E-03  1.109308415E-03  1.744852912E-02  3.574683698E-01  1.617127179E-01 -8.050476262E-02  3.081571081E-01 
      1941  1.851908056E-03  2.004491186E-03  1.745782363E-02  3.313409539E-01  1.636561342E-01 -5.239255485E-02  2.831784721E-01 
      1942  5.203905830E-03 -2.057904103E-03  1.747373855E-02  4.318544102E-01  1.522133877E-01 -3.817285628E-02  4.014123183E-01 
      1943  4.133436876E-03  1.549258902E-03  1.747520911E-02  3.709372594E-01  1.828570134E-01 -7.475255021E-02  3.134827775E-01 
      1944  3.685429748E-03  1.748605096E-03  1.747692191E-02  3.811725498E-01  1.968171399E-01 -7.784102232E-02  3.167076067E-01 
      1945  4.696909174E-03 -2.599858884E-03  1.748078811E-02  4.849655635E-01  1.653742780E-01  4.714666986E-03  4.552284527E-01 
      1946  2.712069879E-03 -3.381336373E-03  1.749628722E-02  4.008578048E-01  1.600862255E-01 -2.833709495E-02  3.661180329E-01 
      1947  5.193060168E-03  5.518850350E-04  1.749630439E-02  3.554274224E-01  1.532852789E-01 -8.071365164E-02  3.100973185E-01 
      1948  5.522286201E-03 -9.800400603E-04  1.749812400E-02  3.945453228E-01  1.499564313E-01 -7.431039345E-02  3.570530830E-01 
      1949  9.164675313E-04  1.721582256E-03  1.750133979E-02  3.030614149E-01  1.331824123E-01 -3.309773873E-02  2.701154399E-01 
      1950  5.525622153E-03 -5.540745522E-04  1.753019988E-02  3.859750122E-01  1.508949253E-01 -8.034839433E-02  3.458466212E-01 
      1951 -1.514678222E-04 -1.301538648E-03  1.753153121E-02  3.629155466E-01  1.590967845E-01 -6.547205088E-02  3.194647261E-01 
      1952 -1.803151488E-04  2.778805511E-04  1.754272235E-02  3.285395982E-01  1.333755059E-01 -3.420361809E-02  2.982313987E-01 
      1953  4.119840818E-03 -2.995324992E-03  1.754516303E-02  4.961046719E-01  1.690761870E-01  2.080800158E-02  4.657642926E-01 
      1954  3.267082370E-03  1.863170951E-03  1.756962478E-02  3.896365549E-01  2.093173004E-01 -7.874243547E-02  3.189496769E-01 
      1955  5.516863131E-03 -1.381520337E-03  1.758007324E-02  3.984628008E-01  1.501324939E-01 -7.000347250E-02  3.620689523E-01 
      1956  1.270203889E-03  1.847755758E-03  1.758560073E-02  3.118839769E-01  1.425379850E-01 -3.865544956E-02  2.746051602E-01 
      1957  3.166167886E-03 -3.359970491E-03  1.758660972E-02  4.239936018E-01  1.598046010E-01 -1.538565518E-02  3.922648368E-01 
      1958  3.554356505E-03 -3.268993771E-03  1.759449661E-02  4.475430619E-01  1.580440667E-01 -2.686911186E-03  4.183855071E-01 
      1959  1.216779647E-03 -2.920684953E-03  1.759712112E-02  4.088421049E-01  2.069609717E-01 -6.507946098E-02  3.463217026E-01 
      1960  1.561270579E-04  9.618593911E-04  1.760271347E-02  3.224560865E-01  1.320997375E-01 -2.498592554E-02  2.930237866E-01 
      1961  1.643515158E-04 -1.964848850E-03  1.760760391E-02  3.813493195E-01  1.905124861E-01 -6.848233892E-02  3.228743825E-01 
      1962  6.316289010E-04 -2.508976817E-03  1.761990440E-02  4.007378175E-01  2.085728228E-01 -6.935565032E-02  3.347608260E-01 
      1963 -2.107680987E-04 -1.564403251E-04  1.764456070E-02  3.425880621E-01  1.394848375E-01 -4.589815730E-02  3.094102650E-01 
      1964  5.502528452E-03 -1.116456070E-04  1.764508522E-02  3.671751030E-01  1.530796878E-01 -8.281888667E-02  3.230420533E-01 
      1965 -1.830148635E-04 -8.950910993E-04  1.765534103E-02  3.609621284E-01  1.526528517E-01 -6.151296295E-02  3.211490376E-01 
      1966  5.010826349E-03 -2.392779702E-03  1.765709961E-02  4.620164880E-01  1.685918750E-01 -3.691494722E-02  4.276170377E-01 
      1967  6.571174576E-04  1.476760815E-03  1.766325844E-02  3.090525960E-01  1.297398814E-01 -3.006727298E-02  2.787462186E-01 
      1968  5.025214911E-03  8.816408338E-04  1.766464890E-02  3.485830804E-01  1.599438582E-01 -7.996339994E-02  2.989965023E-01 
      1969  5.432894011E-03 -1.820820299E-03  1.767065323E-02  3.999851213E-01  1.526834438E-01 -6.923281021E-02  3.626242686E-01 
      1970  2.827171698E-03  1.922470899E-03  1.767448891E-02  3.908672919E-01  2.126662941E-01 -7.748418931E-02  3.185952383E-01 
      1971  1.622815448E-03  1.910190554E-03  1.767747772E-02  3.284105510E-01  1.581584336E-01 -4.976178823E-02  2.834123740E-01 
      1972  4.491242145E-03  1.369435495E-03  1.767960632E-02  3.555153378E-01  1.745634334E-01 -7.313606675E-02  3.006602438E-01 
      1973  2.265989888E-03 -3.325347581E-03  1.770129097E-02  4.095724141E-01  1.797419172E-01 -4.549925147E-02  3.649197760E-01 
      1974  4.438221008E-03 -2.833187535E-03  1.770793492E-02  5.206800090E-01  1.884952209E-01  3.932355569E-03  4.847577908E-01 
      1975  5.409213323E-03  2.837050394E-04  1.773570526E-02  3.509201281E-01  1.552116920E-01 -8.275947803E-02  3.034299354E-01 
      1976 -1.780896569E-04 -4.993573664E-04  1.773638810E-02  3.561305458E-01  1.495594194E-01 -5.522830861E-02  3.183379510E-01 
      1977  1.991568183E-03  1.945187899E-03  1.774330796E-02  3.493043911E-01  1.776817695E-01 -6.116095207E-02  2.943714853E-01 
      1978  2.410875435E-03  1.947356913E-03  1.774628151E-02  3.750294982E-01  2.007204387E-01 -7.161780696E-02  3.085254412E-01 
      1979  4.871696093E-05 -1.593830900E-03  1.777020730E-02  3.847576429E-01  1.812748282E-01 -7.410730727E-02  3.309970142E-01 
      1980  3.823547068E-03 -3.184597882E-03  1.777823723E-02  4.885713821E-01  1.787493712E-01  5.633750882E-03  4.543103767E-01 
      1981  2.457910148E-05  5.635143786E-04  1.777849663E-02  3.286722575E-01  1.358260304E-01 -3.061153991E-02  2.976293711E-01 
      1982  3.908015914E-03  1.666464408E-03  1.778221215E-02  3.730802704E-01  1.993663241E-01 -7.126449800E-02  3.069403797E-01 
      1983  4.413094134E-04  1.202120123E-03  1.779822816E-02  3.168282061E-01  1.287091143E-01 -2.658930782E-02  2.882092288E-01 
      1984  9.339016523E-04 -2.690610298E-03  1.781706704E-02  4.112580184E-01  2.095565568E-01 -7.525020030E-02  3.455709635E-01 
      1985  4.281954671E-04 -2.202139244E-03  1.782035340E-02  4.024562690E-01  2.004010735E-01 -7.854910673E-02  3.397567028E-01 
      1986  5.288328422E-03 -2.184610232E-03  1.782385720E-02  4.118296767E-01  1.600666901E-01 -7.107120853E-02  3.719407090E-01 
      1987  5.665560991E-03 -8.109740404E-04  1.782540215E-02  3.803141466E-01  1.567408944E-01 -8.939183255E-02  3.344725162E-01 
      1988  1.000298667E-03  1.641508061E-03  1.782538880E-02  3.105551107E-01  1.348354903E-01 -3.503564651E-02  2.774872380E-01 
      1989  5.656159193E-03 -1.211201368E-03  1.783182420E-02  3.825761673E-01  1.557583647E-01 -8.599190630E-02  3.383174224E-01 
      1990  1.484810423E-03 -3.025281573E-03  1.783433808E-02  4.159248127E-01  2.063275973E-01 -6.502750173E-02  3.551160632E-01 
      1991  4.801636924E-03  1.166067179E-03  1.786756791E-02  3.479801352E-01  1.695714137E-01 -7.802475763E-02  2.934430149E-01 
      1992  4.769711721E-03 -2.668982871E-03  1.787244119E-02  4.960460674E-01  1.932625447E-01 -4.037405149E-02  4.538947384E-01 
      1993  1.851806729E-03 -3.194077167E-03  1.788362207E-02  4.147709703E-01  1.981026189E-01 -5.847314885E-02  3.594207517E-01 
      1994  5.661145479E-03 -4.056458070E-04  1.788926400E-02  3.622396148E-01  1.548406475E-01 -8.971270626E-02  3.146515706E-01 
      1995  5.283019794E-03  6.406611508E-04  1.789196099E-02  3.387926868E-01  1.578799506E-01 -8.008384770E-02  2.885919113E-01 
      1996 -3.954599986E-05  1.481297534E-04  1.789412965E-02  3.474644815E-01  1.446558146E-01 -3.973591856E-02  3.133515865E-01 
      1997 -1.240166242E-05 -1.186256227E-03  1.791341485E-02  3.861635422E-01  1.743953115E-01 -7.328300127E-02  3.365128720E-01 
      1998  4.216272554E-03  1.545297458E-03  1.791640939E-02  3.595200576E-01  1.891596954E-01 -7.116062591E-02  2.971098934E-01 
      1999  5.638414651E-03 -1.576221660E-03  1.792292871E-02  3.705270078E-01  1.511957240E-01 -8.696381622E-02  3.264542662E-01 
      2000  3.585890225E-03  1.759574139E-03  1.792466440E-02  3.832576882E-01  2.130683133E-01 -7.422713400E-02  3.097262802E-01 
      2001  4.157389361E-03 -3.048586513E-03  1.793775071E-02  5.274116737E-01  2.059628954E-01 -7.233769800E-03  4.849407590E-01 
      2002  1.344561164E-03  1.751406276E-03  1.795398607E-02  3.203969368E-01  1.472757891E-01 -4.396612267E-02  2.810380172E-01 
      2003  2.566282871E-03 -3.393142146E-03  1.795756807E-02  4.179864580E-01  1.817582913E-01 -4.418006684E-02  3.735104417E-01 
      2004  2.962870500E-03 -3.417476816E-03  1.797772874E-02  4.280765789E-01  1.809078623E-01 -3.383195632E-02  3.859724407E-01 
      2005 -5.568081032E-05 -2.650353736E-04  1.798449411E-02  3.643854995E-01  1.562577990E-01 -5.109849622E-02  3.251078425E-01 
      2006  2.692553827E-04 -1.856440990E-03  1.799354448E-02  4.037636796E-01  1.937698446E-01 -8.446397102E-02  3.437351825E-01 
      2007  5.615669994E-03  2.099449474E-05  1.799421587E-02  3.416538906E-01  1.540855583E-01 -8.711253156E-02  2.919627894E-01 
      2008  2.721872161E-04  8.284908927E-04  1.799694528E-02  3.278790147E-01  1.335802462E-01 -3.002403879E-02  2.978178790E-01 
      2009  3.450359270E-03 -3.352890651E-03  1.800192156E-02  4.546795770E-01  1.830526837E-01 -2.124203491E-02  4.148102427E-01 
